,Price,Schoolname,Distance to school,School-grades,Trivsel,Boligtype,Energy-classification,Radon,Kommuneskat,Grundskyldspromillen,Kommune tekst,Liggetid,m2,Grund,Ejerudgift,Rooms,Build,Toilets,Postal code,link,Elevator,Altan,Terasse,Toilet
"Heagervej 4,6800",1.085.000 kr.,Nordenskov afdeling,310 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke D,Lav,"25,1%","31,56‰.","Der er 49.664 indbyggere i Varde Kommune. Kommuneskatten er på 25,1% og grundskyldspromillen på 31,56‰.",Til salg i alt: 67 dage,171 m²,Grund: 414 m²,Ejerudg.: 1.309 kr/md,7 værelser,Opført 1920,2 toiletter,6800,https://www.boligsiden.dk/addresses/0a3f50b9-aa79-32b8-e044-0003ba298018,,,,
"Houmarken 1,7130",4.995.000 kr.,Raarup Skole,"2,82 km",6,3.8,Landejendom,Energimærke E,Mellem,"25,52%",18‰.,"Der er 47.099 indbyggere i Hedensted Kommune. Kommuneskatten er på 25,52% og grundskyldspromillen på 18‰.",Til salg i alt: 628 dage,240 m²,Grund: 85783 m²,Ejerudg.: 2.931 kr/md,5 værelser,Opført 1850,2 toiletter,7130,https://www.boligsiden.dk/addresses/0a3f50bb-bfa1-32b8-e044-0003ba298018,,,,
"Carl Johans Gade 4,8700",9.495.000 kr.,Langmarkskolen,826 m,6.9,3.8,Villa,Energimærke C,Høj,"25,39%","22,56‰.","Der er 94.443 indbyggere i Horsens Kommune. Kommuneskatten er på 25,39% og grundskyldspromillen på 22,56‰.",Til salg i alt: 67 dage,332 m²,Grund: 1110 m²,Ejerudg.: 4.409 kr/md,7 værelser,Opført 1936,2 toiletter,8700,https://www.boligsiden.dk/addresses/0a3f50bb-4071-32b8-e044-0003ba298018,,,,
"Førslev Bygade 41,4690",2.195.000 kr.,Ny-Vest,"3,49 km",Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Høj,"25,8%",25‰.,"Der er 37.161 indbyggere i Faxe Kommune. Kommuneskatten er på 25,8% og grundskyldspromillen på 25‰.",Til salg i alt: 67 dage,131 m²,Grund: 1230 m²,Ejerudg.: 1.886 kr/md,4 værelser,Opført 1875,2 toiletter,4690,https://www.boligsiden.dk/addresses/0a3f50ad-0f5c-32b8-e044-0003ba298018,,,,
"Herningvej 55,7800",3.950.000 kr.,Brårup Skole,"5,7 km",7.1,3.8,Villa,Energimærke C,Mellem,"25,5%","20,68‰.","Der er 45.078 indbyggere i Skive Kommune. Kommuneskatten er på 25,5% og grundskyldspromillen på 20,68‰.",Til salg i alt: 67 dage,146 m²,Grund: 12842 m²,Ejerudg.: 1.243 kr/md,3 værelser,Opført 1960,1 toilet,7800,https://www.boligsiden.dk/addresses/0a3f50c5-9b08-32b8-e044-0003ba298018,,,,
"Haveskovvej 69,5350",1.495.000 kr.,Nymarken Skole og Børnehus,"2,24 km",7.5,3.8,Villa,Energimærke D,Høj,"26,1%","30,3‰.","Der er 24.034 indbyggere i Kerteminde Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 30,3‰.",Til salg i alt: 67 dage,238 m²,Grund: 2000 m²,Ejerudg.: 3.649 kr/md,6 værelser,Opført 1777,2 toiletter,5350,https://www.boligsiden.dk/addresses/0a3f50b2-ed8c-32b8-e044-0003ba298018,,,,
"Stestrupvej 232,4370",1.465.000 kr.,Byskovskolen,"7,29 km",6.8,3.6,Villa,Energimærke D,Meget høj,"26,1%","24,74‰.","Der er 35.141 indbyggere i Ringsted Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 24,74‰.",Til salg i alt: 67 dage,144 m²,Grund: 806 m²,Ejerudg.: 1.997 kr/md,4 værelser,Opført 1964,1 toilet,4370,https://www.boligsiden.dk/addresses/5338c3f8-b0c7-00e2-e044-0003ba298018,,,,
"J.L. Heibergs Vej 38,8230",4.995.000 kr.,Åby Skole,759 m,7,3.7,Villa,Energimærke D,Høj,"24,52%","24,58‰.","Der er 355.238 indbyggere i Aarhus Kommune. Kommuneskatten er på 24,52% og grundskyldspromillen på 24,58‰.",Til salg i alt: 67 dage,114 m²,Grund: 632 m²,Ejerudg.: 3.695 kr/md,5 værelser,Opført 1930,1 toilet,8230,https://www.boligsiden.dk/addresses/0a3f50c3-4186-32b8-e044-0003ba298018,,,,
"Brannersvej 23, 2. 42.,2920",2.695.000 kr.,Ordrup Skole,171 m,8.4,3.8,Ejerlejlighed,Energimærke D,Mellem,"24,17%",16‰.,"Der er 74.217 indbyggere i Gentofte Kommune. Kommuneskatten er på 24,17% og grundskyldspromillen på 16‰.",Til salg i alt: 67 dage,51 m²,,Ejerudg.: 3.226 kr/md,2 værelser,Opført 1972,1 toilet,2920,https://www.boligsiden.dk/addresses/0a3f50a3-a2db-32b8-e044-0003ba298018,Elevator: Nej,Altan: Ja,Terrasse: Nej,
"Kastanie Alle 16,3520",6.295.000 kr.,Solvangskolen,"1,04 km",7.9,3.8,Villa,Energimærke D,Høj,"24,88%","21,5‰.","Der er 41.402 indbyggere i Furesø Kommune. Kommuneskatten er på 24,88% og grundskyldspromillen på 21,5‰.",Til salg i alt: 67 dage,144 m²,Grund: 983 m²,Ejerudg.: 5.327 kr/md,4 værelser,Opført 1960,2 toiletter,3520,https://www.boligsiden.dk/addresses/0a3f50a8-1241-32b8-e044-0003ba298018,,,,
"Bredgade 28,5492",599.000 kr.,Vissenbjerg Skole,"2,41 km",6.9,3.7,Villa,Energimærke D,Mellem,"26,1%","22,12‰.","Der er 40.972 indbyggere i Assens Kommune. Kommuneskatten er på 26,1% og grundskyldspromillen på 22,12‰.",Til salg i alt: 853 dage,120 m²,Grund: 534 m²,Ejerudg.: 1.029 kr/md,3 værelser,Opført 1900,1 toilet,5492,https://www.boligsiden.dk/addresses/0a3f50b6-0036-32b8-e044-0003ba298018,,,,
"Blytækkervej 14,3400",5.375.000 kr.,"SOSU H Hillerød, 10. klasse",370 m,Ikke oplyst,Ikke oplyst,Villa,Energimærke C,Mellem,"25,6%","20,65‰.","Der er 53.257 indbyggere i Hillerød Kommune. Kommuneskatten er på 25,6% og grundskyldspromillen på 20,65‰.",Til salg i alt: 333 dage,162 m²,Grund: 788 m²,Ejerudg.: 3.557 kr/md,5 værelser,Opført 1916,2 toiletter,3400,https://www.boligsiden.dk/addresses/0a3f50a9-a1af-32b8-e044-0003ba298018,,,,
"Avlsmosevænget 14,4330",2.145.000 kr.,Kirke Saaby Skole,"1,83 km",7.1,3.6,Villa,Energimærke E,Høj,"25,31%","28,23‰.","Der er 28.623 indbyggere i Lejre Kommune. Kommuneskatten er på 25,31% og grundskyldspromillen på 28,23‰.",Til salg i alt: 67 dage,134 m²,Grund: 930 m²,Ejerudg.: 2.469 kr/md,4 værelser,Opført 1974,2 toiletter,4330,https://www.boligsiden.dk/addresses/0a3f50ab-498f-32b8-e044-0003ba298018,,,,
